,species,huc8,day,month,date,decimalLatitude,decimalLongitude,status
1963,molitrix,8020201,14,8,2007-8-14,36.58639,-89.51397,established
1964,molitrix,8020201,14,8,2007-8-14,36.58965,-89.50908,established
1965,molitrix,8020100,2,8,2000-8-2,34.6257,-90.5795,established
1966,molitrix,8060100,3,10,2007-10-3,32.2009,-90.9841,established
1967,molitrix,10300102,8,5,2013-5-8,38.9658,-92.26024,established
1968,molitrix,7080206,7,5,2013-5-7,41.9,-91.493,unknown
1969,molitrix,5120206,19,5,2013-5-19,38.98566,-85.89873,unknown
1970,molitrix,5120109,24,5,2013-5-24,40.12071,-87.63061,unknown
1971,molitrix,7040003,9,8,2013-8-9,44.16072,-91.81114,unknown
1972,molitrix,8070300,7,3,2006-3-7,30.23,-91.38,unknown
1973,molitrix,8020100,25,8,2001-8-25,33.83,-91.05,unknown
1974,molitrix,8020100,2,8,2000-8-2,34.62,-90.57,unknown
1975,molitrix,8030209,7,8,2002-8-7,32.56,-91.05,unknown
1976,molitrix,8010100,1,1,2006-1-1,35.83,-89.69,unknown
1977,molitrix,8010100,1,1,2006-1-1,35.91,-89.59,unknown
1978,molitrix,8010202,1,1,2006-1-1,35.92,-89.63,unknown
1979,molitrix,8010100,1,1,2008-1-1,35.18,-90.04,unknown
1980,molitrix,8010210,1,1,2006-1-1,35.19,-90.04,unknown
1981,molitrix,8010210,1,1,2008-1-1,35.19,-89.98,unknown
1982,molitrix,8010100,1,1,2006-1-1,35.21,-90.06,unknown
1983,molitrix,8010209,1,1,2008-1-1,35.22,-90.05,unknown
1984,molitrix,8010209,1,1,2008-1-1,35.25,-90.02,unknown
1985,molitrix,8010100,1,1,2006-1-1,35.57,-89.88,unknown
1986,molitrix,8070202,15,8,2013-8-15,30.3041,-90.56324,unknown
1987,molitrix,7130003,21,8,2003-8-21,40.467,-89.9167,established
1988,molitrix,7130003,15,10,2003-10-15,40.3071,-90.0702,established
1989,molitrix,5140204,25,9,2000-9-25,37.6975,-88.26583,established
1990,molitrix,7140106,7,9,2000-9-7,37.62542,-89.42778,established
1991,molitrix,7130003,3,7,2000-7-3,40.34195,-90.04278,established
1992,molitrix,7130005,8,8,2008-8-8,40.3062,-90.0903,established
1993,molitrix,7130010,17,8,2008-8-17,39.9792,-90.5884,established
1994,molitrix,7130003,8,8,2008-8-8,40.0846,-90.3959,established
1995,molitrix,7130007,14,10,2007-10-14,39.5522,-89.5674,established
1996,molitrix,10240008,6,6,2006-6-6,39.9307,-95.5694,established
1997,molitrix,10270104,27,8,2010-8-27,38.928,-95.3228,established
1998,molitrix,10240011,28,6,2006-6-28,39.3851,-94.9595,established
1999,molitrix,8070100,25,7,2001-7-25,30.6525,-91.30389,established
2000,molitrix,8070100,26,7,2001-7-26,30.73806,-91.49805,established
2001,molitrix,7040006,17,11,2013-11-17,43.92213,-91.35539,unknown
2002,molitrix,7110001,10,9,2013-9-10,40.37033,-91.42398,unknown
2003,molitrix,7110001,10,9,2013-9-10,40.37032,-91.42204,unknown
2004,molitrix,7110001,10,9,2013-9-10,40.37048,-91.42217,unknown
2005,molitrix,7110001,10,9,2013-9-10,40.37048,-91.42217,unknown
2006,molitrix,7110001,10,9,2013-9-10,40.37061,-91.42418,unknown
2007,molitrix,7110001,10,9,2013-9-10,40.37188,-91.41591,unknown
2008,molitrix,7080104,10,9,2013-9-10,40.38206,-91.38287,unknown
2009,molitrix,7080104,11,9,2013-9-11,40.6399,-91.26577,unknown
2010,molitrix,7080104,10,9,2013-9-10,40.79039,-91.08003,unknown
2011,molitrix,7080104,12,9,2013-9-12,40.79047,-91.0795,unknown
2012,molitrix,7080104,12,9,2013-9-12,40.79164,-91.08033,unknown
2013,molitrix,7080101,24,9,2013-9-24,41.22253,-91.08472,unknown
2014,molitrix,7080101,24,9,2013-9-24,41.22473,-91.08556,unknown
2015,molitrix,7080101,25,9,2013-9-25,41.26614,-91.11375,unknown
2016,molitrix,7080101,25,9,2013-9-25,41.28796,-91.10908,unknown
2017,molitrix,7080104,5,9,2013-9-5,40.6465,-91.25589,unknown
2018,molitrix,7080104,5,9,2013-9-5,40.64568,-91.25841,unknown
2019,molitrix,7080104,12,9,2013-9-12,40.7918,-91.07986,unknown
2020,molitrix,7080104,12,9,2013-9-12,40.7918,-91.07986,unknown
2021,molitrix,7080101,25,9,2013-9-25,41.28822,-91.10908,unknown
2022,molitrix,7080101,25,9,2013-9-25,41.28822,-91.10908,unknown
2023,molitrix,7080101,25,9,2013-9-25,41.28822,-91.10908,unknown
2024,molitrix,7080101,24,9,2013-9-24,41.21975,-91.08114,unknown
2025,molitrix,7080101,24,9,2013-9-24,41.21957,-91.08114,unknown
2026,molitrix,7080101,25,9,2013-9-25,41.26531,-91.11348,unknown
2027,molitrix,7080104,11,9,2013-9-11,40.69836,-91.11417,unknown
2028,molitrix,7080104,11,9,2013-9-11,40.69836,-91.11417,unknown
2029,molitrix,3170009,19,4,2014-4-19,30.30202,-89.32754,unknown
2030,molitrix,7010206,17,7,2014-7-17,44.78406,-92.95678,unknown
2031,molitrix,7140105,22,7,2014-7-22,37.34088,-89.37509,established
2032,molitrix,8080202,11,8,2014-8-11,29.83619,-92.22607,unknown
2033,molitrix,8080202,14,8,2014-8-14,30.01962,-92.86523,unknown
2034,molitrix,7010206,2,10,2014-10-2,44.78026,-92.94985,unknown
2035,molitrix,5090201,24,4,2014-4-24,38.68925,-83.44358,unknown
2036,molitrix,5090103,27,6,2013-6-27,38.6874,-82.88108,unknown
2037,molitrix,5090201,8,8,2013-8-8,38.78727,-83.95236,unknown
2038,molitrix,5090201,10,9,2013-9-10,38.70271,-83.44975,unknown
2039,molitrix,5140206,13,6,2006-6-13,37.16014,-88.77356,established
2040,molitrix,5140206,13,8,2012-8-13,37.09164,-89.13231,established
2041,molitrix,5140206,17,8,2011-8-17,37.06972,-89.15639,established
2042,molitrix,5110003,21,9,2010-9-21,37.27708,-86.98333,established
2043,molitrix,5140206,25,8,2009-8-25,37.09117,-89.1322,established
2044,molitrix,5140203,23,7,2005-7-23,37.3223,-88.4942,established
2045,molitrix,5140201,23,7,2005-7-23,37.89529,-86.70822,established
2046,molitrix,5090201,23,7,2005-7-23,38.63315,-83.69471,established
2047,molitrix,5140206,5,9,2008-9-5,37.15583,-89.09333,established
2048,molitrix,5140202,20,7,2010-7-20,37.89185,-87.84834,established
2049,molitrix,5140203,14,10,2008-10-14,37.24722,-88.48278,established
2050,molitrix,5140206,8,7,2009-7-8,37.02933,-89.17751,established
2051,molitrix,5140201,5,8,2005-8-5,37.8995,-87.3131,established
2052,molitrix,5140206,17,8,2011-8-17,37.06972,-89.15639,established
2053,molitrix,6040006,27,9,2013-9-27,37.02202,-88.5548,established
2054,molitrix,5140206,20,7,2006-7-20,37.08078,-89.15495,established
2055,molitrix,5140201,13,8,2008-8-13,37.82528,-87.05778,established
2056,molitrix,6040006,14,7,2010-7-14,36.98966,-88.54695,established
2057,molitrix,5140206,6,7,2009-7-6,37.05815,-88.48572,established
2058,molitrix,5140206,8,7,2009-7-8,37.02933,-89.17751,established
2059,molitrix,6040006,11,7,2012-7-11,37.02169,-88.55661,established
2060,molitrix,5140101,11,7,2005-7-11,38.1841,-85.8944,established
2061,molitrix,5090203,11,7,2005-7-11,39.08019,-84.85587,established
2062,molitrix,8010201,29,10,2013-10-29,36.61,-88.823,established
2063,molitrix,5140201,8,8,2007-8-8,37.81778,-87.05028,established
2064,molitrix,5140202,12,7,2010-7-12,37.86246,-87.58883,established
2065,molitrix,5140206,17,8,2011-8-17,37.06972,-89.15639,established
2066,molitrix,5140206,25,8,2009-8-25,37.06972,-89.15639,established
2067,molitrix,5140203,24,7,2005-7-24,37.4614,-88.1788,established
2068,molitrix,5140201,24,7,2005-7-24,37.79771,-87.06848,established
2069,molitrix,8010201,17,7,2004-7-17,36.8651,-89.0942,established
2070,molitrix,5140101,18,6,2011-6-18,38.18528,-85.89056,established
2071,molitrix,5140206,5,9,2008-9-5,37.15583,-89.09333,established
2072,molitrix,5140202,22,7,2010-7-22,37.81875,-87.90744,established
2073,molitrix,5140203,6,7,2009-7-6,37.15828,-88.4218,established
2074,molitrix,5140206,8,7,2009-7-8,37.02933,-89.17751,established
2075,molitrix,6040006,11,7,2012-7-11,37.01994,-88.55395,established
2076,molitrix,5140101,11,7,2005-7-11,38.26299,-85.83457,established
2077,molitrix,5140206,13,8,2012-8-13,37.09164,-89.13231,established
2078,molitrix,5110006,25,9,2013-9-25,37.33384,-87.33472,established
2079,molitrix,6040006,25,7,2006-7-25,36.97217,-88.5162,established
2080,molitrix,5140203,16,8,2011-8-16,37.41556,-88.34556,established
2081,molitrix,5140203,23,8,2008-8-23,37.48333,-88.06277,established
2082,molitrix,5110003,22,9,2010-9-22,37.23763,-86.93811,established
2083,molitrix,5140206,7,7,2009-7-7,37.20923,-88.88271,established
2084,molitrix,5140206,13,8,2012-8-13,37.09164,-89.13231,established
2085,molitrix,5140206,20,7,2005-7-20,37.2034,-88.8642,established
2086,molitrix,5140101,20,7,2005-7-20,38.7335,-85.41831,established
2087,molitrix,5090201,20,7,2005-7-20,38.99072,-84.3014,established
2088,molitrix,5140206,13,8,2012-8-13,37.09164,-89.13231,established
2089,molitrix,5140206,15,8,2007-8-15,37.06972,-89.15639,established
2090,molitrix,5140202,29,6,2010-6-29,37.90359,-87.68034,established
2091,molitrix,5090201,14,8,2012-8-14,38.82161,-84.2271,established
2092,molitrix,5140206,25,8,2009-8-25,37.06972,-89.15639,established
2093,molitrix,5140202,25,7,2004-7-25,37.7202,-88.0838,established
2094,molitrix,5140202,13,7,2010-7-13,37.96616,-87.58456,established
2095,molitrix,5140206,13,7,2004-7-13,37.15,-88.77,established
2096,molitrix,5140201,8,8,2007-8-8,37.78222,-87.08305,established
2097,molitrix,5140202,12,7,2010-7-12,37.85859,-87.59201,established
2098,molitrix,6040006,19,6,2012-6-19,36.99,-88.54289,established
2099,molitrix,5140206,25,8,2009-8-25,37.06972,-89.15639,established
2100,molitrix,5140202,20,9,2004-9-20,37.70943,-88.11222,established
2101,molitrix,5140206,20,9,2005-9-20,37.16098,-88.76665,established
2102,molitrix,5140206,20,9,2005-9-20,37.15,-88.77,established
2103,molitrix,5140202,24,7,2006-7-24,37.70731,-88.11108,established
2104,molitrix,5140203,14,8,2013-8-14,37.62776,-88.15929,established
2105,molitrix,5140101,12,6,2013-6-12,38.1853,-85.8906,established
2106,molitrix,5140206,13,8,2012-8-13,37.09164,-89.13231,established
2107,molitrix,5140203,13,8,2013-8-13,37.41556,-88.34556,established
2108,molitrix,6040006,14,6,2012-6-14,37.02018,-88.55338,established
2109,molitrix,5140202,29,7,2008-7-29,37.70944,-88.11195,established
2110,molitrix,5140203,14,8,2013-8-14,37.62776,-88.15929,established
2111,molitrix,5140203,7,9,2011-9-7,37.43997,-88.09222,established
2112,molitrix,5140203,22,7,2013-7-22,37.40718,-88.36853,established
2113,molitrix,5090202,26,6,2012-6-26,39.07371,-84.43076,established
2114,molitrix,6040006,28,6,2012-6-28,37.01911,-88.55383,established
2115,molitrix,5140202,14,7,2010-7-14,37.94568,-87.60308,established
2116,molitrix,5140203,14,8,2013-8-14,37.58009,-88.12117,established
2117,molitrix,5140206,13,8,2012-8-13,37.09164,-89.13231,established
2118,molitrix,5140203,12,8,2013-8-12,37.2686,-88.50223,established
2119,molitrix,5140102,19,9,2012-9-19,37.99237,-85.92208,established
2120,molitrix,6040006,29,6,2012-6-29,37.01411,-88.54258,established
2121,molitrix,5140203,21,7,2006-7-21,37.24131,-88.48055,established
2122,molitrix,5140202,12,7,2010-7-12,37.86832,-87.57789,established
2123,molitrix,5120113,15,8,2013-8-15,37.80278,-88.0107,established
2124,molitrix,5140206,13,8,2012-8-13,37.09164,-89.13231,established
2125,molitrix,5140203,12,8,2013-8-12,37.23002,-88.46471,established
2126,molitrix,6040006,14,6,2012-6-14,37.01924,-88.55658,established
2127,molitrix,6040006,11,7,2012-7-11,37.02139,-88.55717,established
2128,molitrix,5140202,21,7,2010-7-21,37.89164,-87.59657,established
2129,molitrix,5140206,14,8,2013-8-14,37.06972,-89.15639,established
2130,molitrix,5140206,13,8,2012-8-13,37.09164,-89.13231,established
2131,molitrix,5140203,12,8,2013-8-12,37.23002,-88.46471,established
2132,molitrix,6040006,14,6,2012-6-14,37.02545,-88.5522,established
2133,molitrix,6040006,29,6,2012-6-29,37.01911,-88.55839,established
2134,molitrix,5140202,13,7,2010-7-13,37.96616,-87.58456,established
2135,molitrix,5140203,14,8,2013-8-14,37.62776,-88.15929,established
2136,molitrix,5140203,12,8,2013-8-12,37.2686,-88.50223,established
2137,molitrix,5140206,13,8,2012-8-13,37.09164,-89.13231,established
2138,molitrix,6040006,28,6,2012-6-28,37.01925,-88.55486,established
2139,molitrix,5140203,22,7,2006-7-22,37.27192,-88.51211,established
2140,molitrix,5140203,14,8,2013-8-14,37.62776,-88.15929,established
2141,molitrix,5110004,4,8,2013-8-4,37.47149,-87.11365,established
2142,molitrix,5140102,19,9,2012-9-19,37.99237,-85.92208,established
2143,molitrix,5140203,13,8,2013-8-13,37.41556,-88.34556,established
2144,molitrix,6040006,21,6,2012-6-21,37.01988,-88.55396,established
2145,molitrix,5140202,13,7,2010-7-13,37.96616,-87.58456,established
2146,molitrix,5140203,14,8,2013-8-14,37.62776,-88.15929,established
2147,molitrix,5140205,20,7,2011-7-20,37.45937,-87.85018,established
2148,molitrix,5140203,22,7,2013-7-22,37.40718,-88.36853,established
2149,molitrix,5140206,13,8,2012-8-13,37.09164,-89.13231,established
2150,molitrix,6040006,28,6,2012-6-28,37.01971,-88.55419,established
2151,molitrix,5090201,24,4,2014-4-24,38.68932,-83.44348,established
2152,molitrix,5090201,24,4,2014-4-24,38.68925,-83.44358,established
2153,molitrix,5140101,17,6,2014-6-17,38.68538,-85.20227,established
2154,molitrix,5140101,18,6,2014-6-18,38.73223,-85.24519,established
2155,molitrix,6040005,8,5,2014-5-8,37.01275,-88.27161,established
2156,molitrix,5140101,17,6,2014-6-17,38.68645,-85.20275,established
2157,molitrix,5140203,29,7,2014-7-29,37.16257,-88.41879,established
2158,molitrix,5090201,24,4,2014-4-24,38.68927,-83.44343,established
2159,molitrix,5130205,12,6,2014-6-12,37.02138,-88.22402,established
2160,molitrix,5140101,19,6,2014-6-19,38.68376,-85.18851,established
2161,molitrix,5090201,24,4,2014-4-24,38.68925,-83.4434,established
2162,molitrix,5130205,11,6,2014-6-11,37.02138,-88.22402,established
2163,molitrix,5140101,16,6,2014-6-16,38.68538,-85.20227,established
2164,molitrix,5140101,18,6,2014-6-18,38.73223,-85.24519,established
2165,molitrix,5100205,19,6,2014-6-19,38.68299,-85.18841,established
2166,molitrix,5130205,12,6,2014-6-12,36.95872,-88.04056,established
2167,molitrix,5140203,2,7,2014-7-2,37.16257,-88.41879,established
2168,molitrix,5130205,11,6,2014-6-11,37.02138,-88.22402,established
2169,molitrix,5100205,16,6,2014-6-16,38.68299,-85.18841,established
2170,molitrix,5100205,19,6,2014-6-19,38.68357,-85.18867,established
2171,molitrix,7060005,13,4,2014-4-13,42.54028,-90.63988,unknown
2172,molitrix,7080101,14,4,2014-4-14,41.19558,-91.01096,unknown
2173,molitrix,7080101,16,4,2014-4-16,41.28844,-91.10627,unknown
2174,molitrix,7080101,7,10,2014-10-7,41.28879,-91.10918,unknown
2175,molitrix,7080101,7,10,2014-10-7,41.28768,-91.10888,unknown
2176,molitrix,7080101,8,10,2014-10-8,41.22686,-91.08712,unknown
2177,molitrix,7080101,8,10,2014-10-8,41.22366,-91.08449,unknown
2178,molitrix,6030005,18,4,2015-4-18,34.79942,-87.63259,unknown
2179,molitrix,7130001,18,4,2011-4-18,41.3416,-88.84837,established
2180,molitrix,7130001,18,4,2011-4-18,41.11039,-89.34692,established
2181,molitrix,7130003,18,4,2011-4-18,40.29977,-90.06842,established
2182,molitrix,7130003,18,4,2011-4-18,40.02212,-90.43447,established
2183,molitrix,7130011,18,4,2011-4-18,39.00283,-90.57798,established
2184,molitrix,5120111,18,4,2011-4-18,39.28309,-87.61003,established
2185,molitrix,5120111,18,4,2011-4-18,39.11014,-87.65486,established
2186,molitrix,5120113,18,4,2011-4-18,38.59123,-87.63978,established
2187,molitrix,5120111,18,4,2011-4-18,38.68168,-87.53519,established
2188,molitrix,5120113,18,4,2011-4-18,38.4068,-87.74888,established
2189,molitrix,5120113,18,4,2011-4-18,38.34623,-87.8242,established
2190,molitrix,5120113,18,4,2011-4-18,38.25811,-87.9882,established
2191,molitrix,5120113,18,4,2011-4-18,38.13423,-87.94111,established
2192,molitrix,5120113,18,4,2011-4-18,37.9999,-88.02416,established
2193,molitrix,5120113,18,4,2011-4-18,37.90346,-88.09858,established
2194,molitrix,5120201,2,7,2015-7-2,39.82476,-86.19054,established
2195,molitrix,10270104,18,7,2015-7-18,38.93157,-95.32936,established
2196,molitrix,7080209,24,5,2015-5-24,41.50313,-91.50804,established
2197,molitrix,7080209,20,7,2015-7-20,41.4858,-91.50124,established
2198,molitrix,7080209,17,9,2015-9-17,41.48711,-91.50368,established
2199,molitrix,7080107,19,8,2015-8-19,40.97105,-91.67503,established
2200,molitrix,7080107,19,9,2015-9-19,40.96991,-91.6794,established
2201,molitrix,7100009,19,4,2015-4-19,40.96287,-92.32576,established
2202,molitrix,7100009,19,4,2014-4-19,40.96287,-92.32576,established
2203,molitrix,10230001,22,10,2014-10-22,41.58716,-96.09063,established
2204,molitrix,10230001,22,10,2014-10-22,41.60512,-96.11321,established
2205,molitrix,10240010,22,10,2014-10-22,41.04721,-94.7545,established
2206,molitrix,7100009,22,4,2014-4-22,40.38619,-91.45051,established
2207,molitrix,7100009,22,4,2014-4-22,40.39138,-91.46903,established
2208,molitrix,7100009,22,4,2014-4-22,40.71833,-91.98737,established
2209,molitrix,7100009,22,5,2014-5-22,41.14306,-92.63549,established
2210,molitrix,7100009,22,5,2014-5-22,41.15647,-92.63997,established
2211,molitrix,7100009,22,5,2014-5-22,41.16276,-92.66059,established
2212,molitrix,7100009,22,5,2014-5-22,41.16532,-92.65671,established
2213,molitrix,10160003,14,7,2014-7-14,46.62776,-98.56963,unknown
2214,molitrix,6040005,26,5,2015-5-26,37.0049,-88.27633,established
2215,molitrix,6040005,27,5,2015-5-27,36.79801,-88.11327,established
2216,molitrix,6040005,27,5,2015-5-27,36.78521,-88.11266,established
2217,molitrix,5130205,3,6,2015-6-3,36.95743,-88.01006,established
2218,molitrix,6040005,5,6,2015-6-5,36.74237,-88.08928,established
2219,molitrix,5130205,5,6,2015-6-5,37.02267,-88.22433,established
2220,molitrix,5130205,11,6,2015-6-11,37.0346,-88.13978,established
2221,molitrix,5130205,16,6,2015-6-16,36.98867,-88.19698,established
2222,molitrix,5130205,16,6,2015-6-16,36.79155,-87.98523,established
2223,molitrix,6040005,18,6,2015-6-18,37.01561,-88.27379,established
2224,molitrix,5130205,23,6,2015-6-23,36.85323,-87.94589,established
2225,molitrix,5130205,30,6,2015-6-30,36.96115,-88.049,established
2226,molitrix,5130205,1,7,2015-7-1,36.99421,-88.0607,established
2227,molitrix,5130205,7,7,2015-7-7,36.98867,-88.19698,established
2228,molitrix,5130205,9,7,2015-7-9,36.92633,-88.0302,established
2229,molitrix,5130205,13,7,2015-7-13,37.05946,-88.10168,established
2230,molitrix,5130205,15,7,2015-7-15,37.03925,-88.13875,established
2231,molitrix,6040005,17,7,2015-7-17,37.01561,-88.27379,established
2232,molitrix,6040006,21,7,2015-7-21,37.04736,-88.54267,established
2233,molitrix,6040005,23,7,2015-7-23,37.0,-88.27601,established
2234,molitrix,6040005,29,7,2015-7-29,36.7327,-88.11674,established
2235,molitrix,5090201,30,7,2015-7-30,38.72165,-83.81994,established
2236,molitrix,5130205,4,8,2015-8-4,37.03763,-88.14959,established
2237,molitrix,6040006,4,8,2015-8-4,36.84563,-88.52155,established
2238,molitrix,5090203,5,8,2015-8-5,38.89868,-84.8715,established
2239,molitrix,6040005,7,8,2015-8-7,37.01467,-88.26942,established
2240,molitrix,5130205,11,8,2015-8-11,37.0215,-88.22406,established
2241,molitrix,5140101,11,8,2015-8-11,38.26771,-85.72759,established
2242,molitrix,5130205,18,8,2015-8-18,36.91912,-88.02636,established
2243,molitrix,6040005,20,8,2015-8-20,36.81509,-88.21723,established
2244,molitrix,5100205,25,8,2015-8-25,38.67861,-84.78361,established
2245,molitrix,5140101,25,8,2015-8-25,38.5977,-85.42759,established
2246,molitrix,5140101,25,8,2015-8-25,38.51971,-85.42912,established
2247,molitrix,5140101,25,8,2015-8-25,38.68068,-85.20715,established
2248,molitrix,5100205,26,8,2015-8-26,38.65917,-85.18083,established
2249,molitrix,5100205,26,8,2015-8-26,38.67528,-84.85222,established
2250,molitrix,5140101,26,8,2015-8-26,38.68412,-85.20182,established
2251,molitrix,5140101,26,8,2015-8-26,38.71786,-85.24501,established
2252,molitrix,5140101,27,8,2015-8-27,38.51941,-85.42856,established
2253,molitrix,5140101,27,8,2015-8-27,38.61458,-85.44276,established
2254,molitrix,5090203,31,8,2015-8-31,38.89186,-84.78373,established
2255,molitrix,6040005,1,9,2015-9-1,37.01561,-88.27379,established
2256,molitrix,5090203,1,9,2015-9-1,38.80824,-84.81137,established
2257,molitrix,5090203,2,9,2015-9-2,38.85939,-84.77969,established
2258,molitrix,6040005,10,9,2015-9-10,36.90213,-88.16064,established
2259,molitrix,5140101,8,9,2015-9-8,38.28498,-85.79576,established
2260,molitrix,5140101,9,9,2015-9-9,38.28182,-85.8009,established
2261,molitrix,5140102,9,9,2015-9-9,38.00133,-85.94252,established
2262,molitrix,5140102,11,9,2015-9-11,37.99946,-85.93963,established
2263,molitrix,5140201,14,9,2015-9-14,37.82544,-86.61871,established
2264,molitrix,5140201,14,9,2015-9-14,37.827,-86.61996,established
2265,molitrix,5140102,15,9,2015-9-15,37.99946,-85.93963,established
2266,molitrix,5140101,16,9,2015-9-16,38.26693,-85.80001,established
2267,molitrix,5140102,17,9,2015-9-17,38.00133,-85.94252,established
2268,molitrix,5130205,14,5,2015-5-14,37.02267,-88.22433,established
2269,molitrix,6040005,15,5,2015-5-15,36.9744,-88.263,established
2270,molitrix,6040005,19,5,2015-5-19,36.9744,-88.263,established
2271,molitrix,6040005,23,4,2015-4-23,37.01561,-88.27379,established
2272,molitrix,5130205,1,5,2015-5-1,37.00687,-88.01817,established
2273,molitrix,6040005,6,5,2015-5-6,36.75837,-88.13012,established
2274,molitrix,5130205,11,5,2015-5-11,37.02267,-88.22433,established
2275,molitrix,5140203,12,5,2015-5-12,37.15224,-88.41962,established
2276,molitrix,6040005,21,5,2015-5-21,36.9744,-88.263,established
2277,molitrix,5130205,22,5,2015-5-22,37.01162,-88.11787,established
2278,molitrix,5140101,17,9,2015-9-17,38.68055,-85.20926,established
2279,molitrix,5130205,21,9,2015-9-21,36.8613,-88.00053,established
2280,molitrix,7120005,22,10,2015-10-22,41.32555,-88.54503,established
2281,molitrix,5120201,11,10,2015-10-11,39.63863,-86.24297,established
2282,molitrix,3180002,19,11,2015-11-19,32.39575,-90.06526,unknown
2283,molitrix,10240010,28,9,2004-9-28,41.047,-94.75494,established
2284,molitrix,10230003,30,8,2011-8-30,42.89557,-95.24538,established
2285,molitrix,10230001,3,10,2011-10-3,42.28077,-96.34094,established
2286,molitrix,7100009,22,7,2008-7-22,41.24779,-92.76598,established
2287,molitrix,10240003,25,8,2015-8-25,41.09912,-95.19353,established
2288,molitrix,10230006,25,11,2012-11-25,41.54632,-96.01242,established
2289,molitrix,10230003,13,10,2011-10-13,43.19085,-94.96112,established
2290,molitrix,10230003,12,11,2011-11-12,43.17164,-94.90051,established
2291,molitrix,5120101,19,8,2014-8-19,40.84602,-85.46924,established
2292,molitrix,6030005,19,8,2015-8-19,34.93692,-88.16445,established
2293,molitrix,7120005,26,5,2016-5-26,41.21111,-88.27562,unknown
2294,molitrix,7120007,11,6,2016-6-11,41.35595,-88.8272,established
2295,molitrix,6030005,6,7,2016-7-6,34.78522,-87.66354,unknown
2296,molitrix,5090101,6,8,2016-8-6,38.72022,-82.20971,unknown
2297,molitrix,3180004,9,8,2012-8-9,30.45633,-89.77902,unknown
2298,molitrix,3180004,29,9,2015-9-29,30.26589,-89.6738,unknown
2299,molitrix,3180004,30,9,2015-9-30,30.27885,-89.66734,unknown
2300,molitrix,3180004,1,10,2015-10-1,30.26561,-89.67365,unknown
2301,molitrix,7060003,24,7,2013-7-24,42.78196,-91.0704,unknown
